location,EW,EW_start_date,cases,p_rt1,p_inc100k,alert,Rt,transmission,epidemic_threshold
A,202205,2022-01-30,289,0.109289005,2.3447835,2,0.90505505,0,1
A,202206,2022-02-06,310,0.345086,2.5151656,1,0.9687546,0,1
A,202207,2022-02-13,322,0.7217858,2.612527,1,1.047984,0,1
A,202208,2022-02-20,342,0.9009618,2.7747955,1,1.1061354,0,1
A,202209,2022-02-27,504,1.0,4.0891724,2,1.5248289,1,1
A,202210,2022-03-06,627,1.0,5.0871253,3,1.6150618,1,1
A,202211,2022-03-13,738,1.0,5.9877167,3,1.4933829,1,1
A,202212,2022-03-20,946,1.0,7.675312,3,1.5216984,1,1
A,202213,2022-03-27,1257,1.0,10.198591,3,1.6289206,1,1
A,202214,2022-04-03,1608,1.0,13.046408,3,1.6356745,1,1
A,202215,2022-04-10,1935,1.0,15.699502,3,1.5276779,1,2
A,202216,2022-04-17,2587,1.0,20.989464,3,1.6088557,1,2
A,202217,2022-04-24,3177,1.0,25.776392,4,1.5644785,1,2
A,202218,2022-05-01,3538,1.0,28.705341,4,1.3860627,1,2
A,202219,2022-05-08,3522,1.0,28.575527,4,1.154211,1,2
A,202220,2022-05-15,2433,0.0,19.739994,4,0.73454666,0,2
A,202221,2022-05-22,2336,0.0,18.95299,4,0.7394135,0,2
A,202222,2022-05-29,1881,0.0,15.261376,4,0.69793403,0,2
A,202223,2022-06-05,1398,0.0,11.342586,4,0.6192594,0,1
A,202224,2022-06-12,1070,0.0,8.681378,1,0.57553285,0,1
A,202225,2022-06-19,1026,0.0,8.324387,1,0.7005546,0,1
A,202226,2022-06-26,834,2.3758773e-14,6.766607,1,0.71240985,0,1
A,202227,2022-07-03,715,8.027801e-12,5.801108,1,0.7202125,0,1
A,202228,2022-07-10,639,1.4749486e-08,5.1844864,1,0.74937516,0,1
A,202229,2022-07-17,566,1.8303615e-06,4.5922055,1,0.7726412,0,1
A,202230,2022-07-24,473,2.567316e-07,3.837656,1,0.7388926,0,1
A,202231,2022-07-31,453,0.000314077,3.6753871,1,0.80638087,0,1
A,202232,2022-08-07,343,1.2406225e-07,2.7829092,1,0.6977658,0,1
A,202233,2022-08-14,326,8.31819e-05,2.6449807,1,0.7594504,0,1
A,202234,2022-08-21,317,0.020396363,2.5719597,1,0.8554152,0,1
A,202235,2022-08-28,257,0.0012256376,2.0851533,1,0.7781691,0,1
A,202236,2022-09-04,307,0.5370788,2.4908254,1,1.0075499,0,1
A,202237,2022-09-11,259,0.11775733,2.1013803,1,0.9034335,0,1
A,202238,2022-09-18,332,0.9739308,2.6936612,1,1.1695755,1,1
A,202239,2022-09-25,308,0.7706014,2.4989388,1,1.062438,0,1
A,202240,2022-10-02,401,0.9997273,3.2534885,1,1.297509,1,1
A,202241,2022-10-09,482,0.9999995,3.910677,3,1.4108356,1,1
A,202242,2022-10-16,473,0.9956377,3.837656,3,1.195094,1,1
A,202243,2022-10-23,449,0.537959,3.6429334,3,1.0063875,0,1
A,202244,2022-10-30,364,0.0005965282,2.9532912,1,0.79704416,0,1
A,202245,2022-11-06,317,2.7978851e-05,2.5719597,1,0.7430635,0,1
A,202246,2022-11-13,353,0.1836171,2.8640435,1,0.9354676,0,1
A,202247,2022-11-20,284,0.01045296,2.3042161,1,0.8311519,0,1
A,202248,2022-11-27,321,0.4329727,2.6044135,1,0.9868155,0,1
A,202249,2022-12-04,278,0.10774338,2.2555356,1,0.90273,0,1
A,202250,2022-12-11,101,0.0,0.8194572,2,0.35178253,0,0
A,202251,2022-12-18,38,0.0,0.30831063,1,0.16499694,0,0
A,202252,2022-12-25,180,0.9750892,1.4604187,1,1.2436646,0,0
A,202301,2023-01-01,640,1.0,5.1926003,1,4.5955157,1,1
A,202302,2023-01-08,720,1.0,5.841675,3,2.5183942,1,1
A,202303,2023-01-15,927,1.0,7.521157,3,1.75663,1,1
A,202304,2023-01-22,1008,1.0,8.178345,3,1.378222,1,1
A,202305,2023-01-29,1157,1.0,9.387247,3,1.3055737,1,1
A,202306,2023-02-05,1291,1.0,10.581811,3,1.2677718,1,1
A,202307,2023-02-12,1294,0.99898696,10.6064005,3,1.1333454,1,1
A,202308,2023-02-19,1335,0.9695235,10.942462,3,1.0766646,1,1
A,202309,2023-02-26,1703,1.0,13.958811,3,1.2980292,1,2
A,202310,2023-03-05,1936,1.0,15.868618,3,1.345746,1,2
A,202311,2023-03-12,2293,1.0,18.794806,4,1.3721675,1,2
A,202312,2023-03-19,2724,1.0,22.32754,4,1.3866495,1,2
A,202313,2023-03-26,2757,1.0,22.598028,4,1.20432,1,2
A,202314,2023-04-02,2544,0.4207737,20.852152,4,0.9944186,0,2
A,202315,2023-04-09,3018,0.99999803,24.737339,4,1.1302772,1,2
A,202316,2023-04-16,2574,0.031613108,21.09805,4,0.9501661,0,2
A,202317,2023-04-23,2570,0.008897402,21.065264,4,0.9370307,0,2
A,202318,2023-04-30,3146,1.0,25.786505,4,1.1653546,1,2
A,202319,2023-05-07,2855,0.9396056,23.401295,4,1.0423611,0,2
A,202320,2023-05-14,2689,0.0087734675,22.040659,4,0.9382454,0,2
A,202321,2023-05-21,2183,0.0,17.893179,4,0.77423304,0,2
A,202322,2023-05-28,1628,0.0,13.344066,4,0.63560224,0,1
A,202323,2023-06-04,1254,0.0,10.278537,1,0.5827505,0,1
A,202324,2023-06-11,1148,0.0,9.409698,1,0.6745911,0,1
A,202325,2023-06-18,1053,1.9279334e-10,8.631021,1,0.77425045,0,1
A,202326,2023-06-25,892,1.0650687e-09,7.3113675,1,0.76699734,0,1
A,202327,2023-07-02,727,2.7888802e-13,5.9589286,1,0.70701426,0,1
A,202328,2023-07-09,628,1.0538792e-11,5.147465,1,0.7071297,0,1
A,202329,2023-07-16,528,2.9553004e-10,4.327805,1,0.70527786,0,1
A,202330,2023-07-23,533,0.0012401796,4.368788,1,0.83757204,0,1
A,202331,2023-07-30,587,0.7235393,4.811404,1,1.0355449,0,1
A,202332,2023-08-06,605,0.93905705,4.9589434,1,1.0952182,0,1
A,202333,2023-08-13,593,0.7214722,4.8605843,1,1.0349828,0,1
A,202334,2023-08-20,591,0.5116484,4.8441906,1,1.0017004,0,1
A,202335,2023-08-27,597,0.5538901,4.8933706,1,1.007886,0,1
A,202336,2023-09-03,571,0.28960398,4.6802588,1,0.96798193,0,1
A,202337,2023-09-10,650,0.957988,5.3277903,1,1.1031722,1,1
A,202338,2023-09-17,784,0.99999905,6.4261346,3,1.2921877,1,1
A,202339,2023-09-24,703,0.8753903,5.76221,3,1.0643944,0,1
A,202340,2023-10-01,850,0.99949497,6.96711,1,1.1808081,1,1
A,202341,2023-10-08,691,0.05725463,5.663851,1,0.92022437,0,1
A,202342,2023-10-15,707,0.08363989,5.7949963,1,0.93042094,0,1
A,202343,2023-10-22,754,0.6884236,6.180237,1,1.0257891,0,1
A,202344,2023-10-29,633,0.0125154415,5.188448,1,0.8850276,0,1
A,202345,2023-11-05,747,0.8554394,6.1228604,1,1.0571773,0,1
A,202346,2023-11-12,700,0.5545841,5.7376204,1,1.0073748,0,1
A,202347,2023-11-19,790,0.98392177,6.475314,1,1.1171666,1,1
A,202348,2023-11-26,920,0.99999595,7.5408726,3,1.2458463,1,1
A,202349,2023-12-03,931,0.99911696,7.631035,3,1.1623594,1,1
A,202350,2023-12-10,938,0.92913073,7.688411,3,1.0714502,0,1
A,202351,2023-12-17,815,0.010363681,6.680229,2,0.8945785,0,1
A,202352,2023-12-24,942,0.83108586,7.7211976,2,1.0456612,0,1
A,202401,2023-12-31,2456,1.0,20.13085,2,2.5395546,1,2
A,202402,2024-01-07,3107,1.0,25.466837,4,2.2353582,1,2
A,202403,2024-01-14,4675,1.0,38.319107,4,2.064194,1,2
A,202404,2024-01-21,7176,1.0,58.818806,4,2.1031117,1,2
A,202405,2024-01-28,14792,1.0,121.24411,4,2.7955518,1,2
A,202406,2024-02-04,21282,1.0,174.44005,4,2.3904967,1,2
A,202407,2024-02-11,27328,1.0,223.99669,4,1.8807931,1,2
A,202408,2024-02-18,34453,1.0,282.39746,4,1.6444314,1,2
A,202409,2024-02-25,41390,1.0,339.2573,4,1.507591,1,2
A,202410,2024-03-03,48834,1.0,400.2728,4,1.4268456,1,2
A,202411,2024-03-10,58773,1.0,481.7388,4,1.4192461,1,2
A,202412,2024-03-17,75293,1.0,617.1466,4,1.512851,1,2
A,202413,2024-03-24,69904,1.0,572.97516,4,1.1716183,1,2
A,202414,2024-03-31,78598,1.0,644.2364,4,1.1515973,1,2
A,202415,2024-04-07,82344,1.0,674.94086,4,1.128465,1,2
A,202416,2024-04-14,82490,1.0,676.1376,4,1.0715284,1,2
A,202417,2024-04-21,76880,2.220446e-16,630.15466,4,0.95984054,0,2
A,202418,2024-04-28,78759,8.9936126e-05,645.556,4,0.9813883,0,2
A,202419,2024-05-05,85389,1.0,699.89954,4,1.079475,1,2
A,202420,2024-05-12,79706,0.39017856,653.31824,4,0.99860466,0,2
A,202421,2024-05-19,60783,0.0,498.21396,4,0.7569985,0,2
A,202422,2024-05-26,39370,0.0,322.70016,4,0.5326215,0,2
A,202423,2024-06-02,29522,0.0,241.98004,4,0.49510166,0,2
A,202424,2024-06-09,28145,0.0,230.69331,4,0.6430246,0,2
A,202425,2024-06-16,24371,0.0,199.75935,4,0.73680633,0,2
A,202426,2024-06-23,16687,0.0,136.77667,4,0.6051386,0,2
A,202427,2024-06-30,10924,0.0,89.539665,4,0.4762588,0,2
A,202428,2024-07-07,7568,0.0,62.03187,4,0.43842262,0,2
A,202429,2024-07-14,6447,0.0,52.843483,4,0.5363702,0,2
A,202430,2024-07-21,5795,0.0,47.4993,4,0.67792743,0,2
A,202431,2024-07-28,4478,0.0,36.704376,4,0.6669385,0,2
A,202432,2024-08-04,4075,0.0,33.401146,4,0.7231972,0,2
A,202433,2024-08-11,3318,0.0,27.19632,4,0.7004487,0,2
A,202434,2024-08-18,3449,3.9054315e-12,28.270075,4,0.8535465,0,2
A,202435,2024-08-25,2993,3.5604852e-13,24.532425,4,0.8373898,0,2
A,202436,2024-09-01,3492,0.97347456,28.622528,4,1.0479532,1,2
A,202437,2024-09-08,3480,0.99642116,28.52417,4,1.0677298,1,2
A,202438,2024-09-15,3116,0.0039688107,25.540607,4,0.93599135,0,2
A,202439,2024-09-22,3191,0.035481885,26.155352,4,0.9562833,0,2
A,202440,2024-09-29,2664,9.126033e-13,21.835743,4,0.8316189,0,2
A,202441,2024-10-06,2371,0.0,19.43414,4,0.789439,0,2
A,202442,2024-10-13,2429,1.981705e-05,19.909542,4,0.8917368,0,2
A,202443,2024-10-20,2282,0.0014237965,18.704641,4,0.91719437,0,2
A,202444,2024-10-27,2213,0.009132469,18.139076,4,0.9326539,0,2
A,202445,2024-11-03,2164,0.028805917,17.737444,4,0.94468874,0,2
A,202446,2024-11-10,2027,0.00247565,16.61451,4,0.91724765,0,2
A,202447,2024-11-17,2236,0.91804606,18.327599,4,1.0429661,0,2
A,202448,2024-11-24,2059,0.19649021,16.8768,4,0.97390157,0,2
A,202449,2024-12-01,2200,0.86842847,18.03252,4,1.0346093,0,2
A,202450,2024-12-08,2269,0.97675055,18.598085,4,1.0618299,1,2
A,202451,2024-12-15,2007,0.00761943,16.450577,4,0.9275859,0,2
A,202452,2024-12-22,1850,1.5467385e-06,15.163711,4,0.86261255,0,2
A,202501,2024-12-29,2982,1.0,24.442263,4,1.4291073,1,2
A,202502,2025-01-05,3781,1.0,30.991346,4,1.6569425,1,2
A,202503,2025-01-12,4291,1.0,35.17161,3,1.4741558,1,2
A,202504,2025-01-19,5603,1.0,45.925552,3,1.5188777,1,2
A,202505,2025-01-26,6639,1.0,54.41723,4,1.4703889,1,2
A,202506,2025-02-02,8294,1.0,67.982605,4,1.495312,1,2
A,202507,2025-02-09,11406,1.0,93.490425,4,1.658797,1,2
A,202508,2025-02-16,13381,1.0,109.67871,4,1.5345726,1,2
A,202509,2025-02-23,13567,1.0,111.20328,4,1.2433779,1,2
A,202510,2025-03-02,13809,1.0,113.18685,4,1.0955591,1,2
A,202511,2025-03-09,15489,1.0,126.957146,4,1.1489184,1,2
A,202512,2025-03-16,17028,1.0,139.57172,4,1.1963599,1,2
A,202513,2025-03-23,17809,1.0,145.97325,4,1.1567492,1,2
A,202514,2025-03-30,18115,1.0,148.48141,4,1.0889119,1,2
A,202515,2025-04-06,17332,0.27510217,142.06348,4,0.9936129,0,2
A,202516,2025-04-13,16229,5.262457e-14,133.02263,4,0.92231065,0,2
A,202517,2025-04-20,18469,1.0,151.38301,4,1.0699873,1,2
A,202518,2025-04-27,15755,4.8261395e-13,129.13744,4,0.92420244,0,2
A,202519,2025-05-04,14598,0.0,119.65397,4,0.8630781,0,2
A,202520,2025-05-11,12689,0.0,104.00666,4,0.7966896,0,2
A,202521,2025-05-18,11048,0.0,90.55604,4,0.7685941,0,2
A,202522,2025-05-25,8036,0.0,65.86788,4,0.6359452,0,2
A,202523,2025-06-01,6599,0.0,54.089367,4,0.62025785,0,2
A,202524,2025-06-08,4294,0.0,35.1962,4,0.5075819,0,2
A,202525,2025-06-15,3692,0.0,30.261848,4,0.5706197,0,1
A,202526,2025-06-22,3092,0.0,25.34389,1,0.63691205,0,1
A,202527,2025-06-29,2459,0.0,20.15544,1,0.64945483,0,1
A,202528,2025-07-06,2324,0.0,19.048899,1,0.7473771,0,1
A,202529,2025-07-13,2174,2.7070124e-11,17.819408,1,0.82719815,0,1
A,202530,2025-07-20,2200,0.012653432,18.03252,1,0.93582803,0,1
A,202531,2025-07-27,2020,0.00117345,16.557133,1,0.91072816,0,1
A,202532,2025-08-03,2077,0.16057065,17.02434,1,0.96991277,0,1
A,202533,2025-08-10,2224,0.9802142,18.229239,1,1.0646967,1,1
A,202534,2025-08-17,2522,1.0,20.671825,3,1.189386,1,1
A,202535,2025-08-24,2332,0.90058005,19.114471,3,1.0387138,0,1
A,202536,2025-08-31,2730,0.9999996,22.376719,1,1.1483444,1,1
A,202537,2025-09-07,2846,0.99999964,23.327524,3,1.1455591,1,1
A,202538,2025-09-14,2826,0.99385345,23.163593,3,1.0700824,1,1
A,202539,2025-09-21,2547,0.0021666165,20.876741,3,0.9246087,0,1
A,202540,2025-09-28,3231,1.0,26.483215,1,1.168588,1,1
A,202541,2025-10-05,2895,0.88574654,23.729158,1,1.0324169,0,1
A,202542,2025-10-12,3064,0.9497595,25.114384,1,1.043321,0,1
A,202543,2025-10-19,2886,0.09953194,23.655388,1,0.96703315,0,1
A,202544,2025-10-26,2984,0.5800431,24.458656,1,1.0052499,0,1
A,202545,2025-11-02,3070,0.9366394,25.163563,1,1.0401467,0,1
A,202546,2025-11-09,3134,0.9759178,25.688145,1,1.0518459,1,1
A,202547,2025-11-16,2548,2.2865287e-10,20.884937,1,0.8458125,0,1
A,202548,2025-11-23,2794,0.031371113,22.901302,1,0.95201063,0,1
A,202549,2025-11-30,2806,0.6270747,22.99966,1,1.008709,0,1
A,202550,2025-12-07,2614,0.049681924,21.425913,1,0.95593154,0,1
A,202551,2025-12-14,2269,5.9856076e-10,18.639069,1,0.84139365,0,1
A,202552,2025-12-21,1769,0.0,14.573556,2,0.70259756,0,1
A,202553,2025-12-28,2107,0.025811369,17.376793,2,0.94280136,0,1
B,201501,2015-01-04,93,0.99997634,22.495392,1,2.0344045,1,1
B,201502,2015-01-11,90,0.9997308,21.769733,1,1.8168576,1,1
B,201503,2015-01-18,105,0.9939838,25.398024,3,1.462614,1,1
B,201504,2015-01-25,86,0.39112458,20.80219,1,0.95924014,0,1
B,201505,2015-02-01,91,0.39846924,22.01162,1,0.9629983,0,1
B,201506,2015-02-08,68,0.035275143,16.448244,1,0.74988544,0,1
B,201507,2015-02-15,89,0.6353717,21.52785,1,1.0538428,0,1
B,201508,2015-02-22,110,0.97976315,26.607452,1,1.3456882,1,1
B,201509,2015-03-01,183,1.0,44.265125,1,1.9516773,1,1
B,201510,2015-03-08,247,1.0,59.745827,3,1.9430183,1,1
B,201511,2015-03-15,276,0.99999726,66.76052,3,1.5383726,1,1
B,201512,2015-03-22,238,0.66509384,57.56885,2,1.0402287,0,1
B,201513,2015-03-29,212,0.041040603,51.27982,1,0.8504158,0,1
B,201514,2015-04-05,158,4.1755564e-05,38.21798,1,0.6702805,0,1
B,201515,2015-04-12,148,0.0012854387,35.799118,1,0.7240433,0,1
B,201516,2015-04-19,108,9.0477144e-05,26.123682,1,0.6349963,0,1
B,201517,2015-04-26,108,0.016013697,26.123682,1,0.7617604,0,1
B,201518,2015-05-03,94,0.03940143,22.737278,2,0.78590184,0,1
B,201519,2015-05-10,108,0.54047185,26.123682,1,1.0139464,0,1
B,201520,2015-05-17,108,0.658172,26.123682,1,1.0577277,0,1
B,201521,2015-05-24,100,0.3977135,24.188593,1,0.96438843,0,1
B,201522,2015-05-31,80,0.042039666,19.350876,1,0.77441776,0,1
B,201523,2015-06-07,72,0.03393899,17.415787,1,0.75365597,0,1
B,201524,2015-06-14,64,0.05502244,15.4807,1,0.76819503,0,1
B,201525,2015-06-21,56,0.07201168,13.545612,1,0.7725901,0,1
B,201526,2015-06-28,40,0.010052219,9.675438,1,0.63050437,0,1
B,201527,2015-07-05,44,0.15184622,10.642982,1,0.8127563,0,1
B,201528,2015-07-12,39,0.22117722,9.433552,1,0.84698313,0,1
B,201529,2015-07-19,48,0.7165254,11.610525,1,1.1273533,0,1
B,201530,2015-07-26,32,0.12161028,7.74035,1,0.76255363,0,1
B,201531,2015-08-02,33,0.18414736,7.982236,1,0.8113826,0,1
B,201532,2015-08-09,19,0.010896321,4.595833,1,0.53224725,0,0
B,201533,2015-08-16,27,0.35729766,6.5309205,1,0.9080601,0,1
B,201534,2015-08-23,33,0.8272329,7.982236,1,1.2778032,0,1
B,201535,2015-08-30,30,0.660415,7.256578,1,1.1150903,0,1
B,201536,2015-09-06,30,0.51280403,7.256578,1,1.0082817,0,1
B,201537,2015-09-13,24,0.20304304,5.8052626,1,0.7985458,0,0
B,201538,2015-09-20,25,0.3248544,6.047148,1,0.883754,0,1
B,201539,2015-09-27,39,0.93622077,9.433552,1,1.4574931,0,1
B,201540,2015-10-04,22,0.18982528,5.321491,1,0.7811763,0,0
B,201541,2015-10-11,38,0.8221268,9.191666,1,1.2493494,0,1
B,201542,2015-10-18,37,0.77327186,8.9497795,1,1.1987168,0,1
B,201543,2015-10-25,41,0.7965431,9.917323,1,1.2105318,0,1
B,201544,2015-11-01,37,0.48890823,8.9497795,1,0.9936022,0,1
B,201545,2015-11-08,47,0.8085806,11.368639,1,1.2065371,0,1
B,201546,2015-11-15,67,0.9924926,16.206358,1,1.6013093,1,1
B,201547,2015-11-22,70,0.9662788,16.932016,1,1.3978379,1,1
B,201548,2015-11-29,101,0.99872464,24.43048,3,1.611432,1,1
B,201549,2015-12-06,154,0.9999996,37.250435,3,1.9347038,1,1
B,201550,2015-12-13,138,0.98079526,33.38026,3,1.3046429,1,1
B,201551,2015-12-20,100,0.028267326,24.188593,2,0.7766999,0,1
B,201552,2015-12-27,59,3.497159e-07,14.27127,2,0.47022286,0,1
B,201601,2016-01-03,213,1.0,51.521706,2,1.975254,1,1
B,201602,2016-01-10,232,1.0,56.11754,2,1.9341841,1,1
B,201603,2016-01-17,278,0.99999917,67.24429,3,1.5757035,1,1
B,201604,2016-01-24,303,0.9990512,73.291435,3,1.3095973,1,2
B,201605,2016-01-31,479,1.0,115.863365,4,1.7230395,1,2
B,201606,2016-02-07,520,1.0,125.780685,4,1.5046097,1,2
B,201607,2016-02-14,372,0.027018713,89.98157,4,0.87244856,0,2
B,201608,2016-02-21,327,5.955792e-06,79.0967,4,0.7288617,0,2
B,201609,2016-02-28,353,0.04436472,85.385735,4,0.8832582,0,2
B,201610,2016-03-06,263,0.00020436491,63.616,2,0.7507386,0,1
B,201611,2016-03-13,222,1.687431e-05,53.698677,2,0.6980493,0,1
B,201612,2016-03-20,226,0.013222416,54.66622,2,0.819937,0,1
B,201613,2016-03-27,182,0.0034043286,44.02324,2,0.7670463,0,1
B,201614,2016-04-03,195,0.17032342,47.16776,2,0.91013575,0,1
B,201615,2016-04-10,184,0.24271984,44.50701,2,0.93112314,0,1
B,201616,2016-04-17,162,0.079458624,39.18552,2,0.86022365,0,1
B,201617,2016-04-24,113,8.296638e-05,27.33311,1,0.6393284,0,1
B,201618,2016-05-01,81,1.2353785e-06,19.59276,1,0.5320804,0,1
B,201619,2016-05-08,70,0.00018584995,16.932016,1,0.5908072,0,1
B,201620,2016-05-15,60,0.0077233734,14.513156,1,0.6709699,0,1
B,201621,2016-05-22,49,0.019427355,11.852411,1,0.6849962,0,1
B,201622,2016-05-29,52,0.21220583,12.578069,1,0.8604342,0,1
B,201623,2016-06-05,29,0.0043604965,7.0146923,1,0.55376965,0,1
B,201624,2016-06-12,33,0.08617438,7.982236,1,0.7339676,0,1
B,201625,2016-06-19,32,0.2807022,7.74035,1,0.86990786,0,1
B,201626,2016-06-26,23,0.10552454,5.5633764,1,0.71428734,0,0
B,201627,2016-07-03,20,0.09229813,4.837719,1,0.6849509,0,0
B,201628,2016-07-10,12,0.018299513,2.9026313,1,0.4933541,0,0
B,201629,2016-07-17,12,0.101002105,2.9026313,1,0.6324566,0,0
B,201630,2016-07-24,13,0.377099,3.1445172,1,0.88917315,0,0
B,201631,2016-07-31,14,0.59475774,3.386403,1,1.0955875,0,0
B,201632,2016-08-07,12,0.42997503,2.9026313,1,0.93276083,0,0
B,201633,2016-08-14,17,0.7552335,4.112061,1,1.2824293,0,0
B,201634,2016-08-21,17,0.7101036,4.112061,1,1.2175081,0,0
B,201635,2016-08-28,19,0.71846074,4.595833,1,1.2148253,0,0
B,201636,2016-09-04,6,0.010479969,1.4513156,1,0.363007,0,0
B,201637,2016-09-11,23,0.8946147,5.5633764,1,1.4974014,0,0
B,201638,2016-09-18,15,0.54760164,3.628289,1,1.044488,0,0
B,201639,2016-09-25,15,0.41586298,3.628289,2,0.9276217,0,0
B,201640,2016-10-02,14,0.33291057,3.386403,2,0.8565129,0,0
B,201641,2016-10-09,17,0.6267524,4.112061,2,1.1191512,0,0
B,201642,2016-10-16,12,0.28555757,2.9026313,2,0.80597633,0,0
B,201643,2016-10-23,18,0.7065212,4.3539467,2,1.2060686,0,0
B,201644,2016-10-30,32,0.9915024,7.74035,2,2.024242,1,1
B,201645,2016-11-06,27,0.8388434,6.5309205,2,1.3321918,0,1
B,201646,2016-11-13,29,0.66103804,7.0146923,1,1.1177188,0,1
B,201647,2016-11-20,57,0.9985591,13.787498,1,1.9233068,1,1
B,201648,2016-11-27,39,0.64467424,9.433552,1,1.0890925,0,1
B,201649,2016-12-04,56,0.88987094,13.545612,1,1.2779782,0,1
B,201650,2016-12-11,67,0.9608869,16.206358,2,1.3897952,1,1
B,201651,2016-12-18,56,0.56746376,13.545612,2,1.0327753,0,1
B,201652,2016-12-25,108,0.9998125,26.123682,2,1.7412877,1,1
B,201701,2017-01-01,94,0.94889045,22.737278,2,1.2882924,0,1
B,201702,2017-01-08,84,0.38602796,20.318419,2,0.9568561,0,1
B,201703,2017-01-15,118,0.9533603,28.54254,2,1.2599049,1,1
B,201704,2017-01-22,121,0.945134,29.268198,2,1.2419158,0,1
B,201705,2017-01-29,101,0.3212105,24.43048,2,0.93784535,0,1
B,201706,2017-02-05,88,0.051084585,21.285963,2,0.7929272,0,1
B,201707,2017-02-12,94,0.26714474,22.737278,2,0.9153215,0,1
B,201708,2017-02-19,80,0.14895931,19.350876,2,0.8539916,0,1
B,201709,2017-02-26,82,0.30663377,19.834646,2,0.92567325,0,1
B,201710,2017-03-05,75,0.24266127,18.141445,2,0.89534336,0,1
B,201711,2017-03-12,61,0.06335018,14.755042,2,0.77223957,0,1
B,201712,2017-03-19,61,0.15760481,14.755042,2,0.8406403,0,1
B,201713,2017-03-26,64,0.44762507,15.4807,2,0.9771971,0,1
B,201714,2017-04-02,58,0.3524261,14.029385,2,0.93342316,0,1
B,201715,2017-04-09,65,0.6234914,15.722586,2,1.057372,0,1
B,201716,2017-04-16,34,0.0035718917,8.224122,2,0.56891847,0,1
B,201717,2017-04-23,41,0.0876622,9.917323,1,0.75729275,0,1
B,201718,2017-04-30,45,0.49721706,10.884867,1,0.9985378,0,1
B,201719,2017-05-07,34,0.20536251,8.224122,1,0.8275903,0,1
B,201720,2017-05-14,36,0.3152007,8.707893,2,0.89606845,0,1
B,201721,2017-05-21,20,0.012488767,4.837719,2,0.5462006,0,0
B,201722,2017-05-28,23,0.12806307,5.5633764,1,0.73515123,0,0
B,201723,2017-06-04,24,0.40984744,5.8052626,1,0.937809,0,0
B,201724,2017-06-11,21,0.37719333,5.0796046,1,0.9108007,0,0
B,201725,2017-06-18,15,0.1133092,3.628289,1,0.6733954,0,0
B,201726,2017-06-25,23,0.65538937,5.5633764,1,1.1279079,0,0
B,201727,2017-07-02,21,0.6150883,5.0796046,1,1.0957416,0,0
B,201728,2017-07-09,13,0.11270613,3.1445172,1,0.6555134,0,0
B,201729,2017-07-16,18,0.4361171,4.3539467,1,0.94902915,0,0
B,201730,2017-07-23,20,0.6902819,4.837719,1,1.1754996,0,0
B,201731,2017-07-30,18,0.5422996,4.3539467,1,1.0359346,0,0
B,201732,2017-08-06,15,0.28122565,3.628289,1,0.8197748,0,0
B,201733,2017-08-13,16,0.3934507,3.870175,1,0.9118842,0,0
B,201734,2017-08-20,8,0.05004687,1.9350874,1,0.5061872,0,0
B,201735,2017-08-27,20,0.84784317,4.837719,1,1.4193331,0,0
B,201736,2017-09-03,11,0.31118718,2.6607454,1,0.8215867,0,0
B,201737,2017-09-10,14,0.47983178,3.386403,2,0.98142755,0,0
B,201738,2017-09-17,13,0.43594852,3.1445172,2,0.9405212,0,0
B,201739,2017-09-24,7,0.08698859,1.6932015,2,0.54314667,0,0
B,201740,2017-10-01,20,0.92428607,4.837719,1,1.6623603,0,0
B,201741,2017-10-08,14,0.6287599,3.386403,1,1.1344469,0,0
B,201742,2017-10-15,18,0.7145923,4.3539467,1,1.2164218,0,0
B,201743,2017-10-22,22,0.8197347,5.321491,1,1.3410282,0,0
B,201744,2017-10-29,24,0.81231517,5.8052626,1,1.3114544,0,0
B,201745,2017-11-05,16,0.21833743,3.870175,1,0.7748626,0,0
B,201746,2017-11-12,32,0.92597866,7.74035,1,1.486037,0,1
B,201747,2017-11-19,32,0.8917608,7.74035,1,1.3955135,0,1
B,201748,2017-11-26,29,0.5880447,7.0146923,1,1.0606315,0,1
B,201749,2017-12-03,55,0.99475485,13.303726,1,1.7477484,1,1
B,201750,2017-12-10,31,0.26553798,7.498464,1,0.8588123,0,1
B,201751,2017-12-17,73,0.99807394,17.657673,2,1.7268658,1,1
B,201752,2017-12-24,56,0.78240824,13.545612,2,1.164851,0,1
B,201801,2017-12-31,126,0.9999995,30.477629,2,2.0972226,1,1
B,201802,2018-01-07,74,0.4219018,17.899559,2,0.9684638,0,1
B,201803,2018-01-14,90,0.48012877,21.769733,1,0.9926298,0,1
B,201804,2018-01-21,67,0.03998926,16.206358,1,0.7548781,0,1
B,201805,2018-01-28,67,0.12895183,16.206358,1,0.8302258,0,1
B,201806,2018-02-04,81,0.7232361,19.59276,2,1.0997492,0,1
B,201807,2018-02-11,105,0.99126315,25.398024,2,1.430246,1,1
B,201808,2018-02-18,82,0.48793265,19.834646,2,0.99530387,0,1
B,201809,2018-02-25,106,0.8583646,25.63991,2,1.1650951,0,1
B,201810,2018-03-04,115,0.9205583,27.816883,2,1.2149082,0,1
B,201811,2018-03-11,87,0.15817867,21.044077,2,0.8640345,0,1
B,201812,2018-03-18,89,0.16772075,21.52785,2,0.870097,0,1
B,201813,2018-03-25,73,0.050560787,17.657673,1,0.7756718,0,1
B,201814,2018-04-01,95,0.7477981,22.979164,1,1.1041352,0,1
