location,date,temperature_2m_min,temperature_2m_max,temperature_2m_mean,apparent_temperature_min,apparent_temperature_max,apparent_temperature_mean,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,precipitation_sum,precipitation_hours,rain_sum,showers_sum,precipitation_probability_min,precipitation_probability_max,precipitation_probability_mean,sunshine_duration,daylight_duration,shortwave_radiation_sum,cloud_cover_mean,dew_point_2m_min,dew_point_2m_max,dew_point_2m_mean,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,et0_fao_evapotranspiration
A,2015-04-26,15.437,21.687,17.64325,15.417046,21.110468,17.655233,17.595861,34.92,134.6914,0.0,0.0,0.0,0.0,,,,35226.99,40770.09,13.31,73.833336,14.687,16.737,15.272416,86.944984,0.44500002,2.3541667
A,2015-04-27,15.737,23.187,18.603664,16.1841,25.174137,19.157612,14.917212,29.16,109.340836,0.0,0.0,0.0,0.0,,,,33224.277,40699.8,16.18,60.083332,14.687,17.487,15.659916,84.338615,0.42437497,2.9618888
A,2015-04-28,16.487,23.987,19.193247,17.720139,25.893473,20.226616,17.551615,33.12,132.76881,0.0,0.0,0.0,0.0,,,,34462.938,40630.46,15.89,73.5,13.837001,17.487,16.268248,85.11117,0.40408337,2.9995553
A,2015-04-29,15.487,20.036999,17.499498,15.044823,20.555746,17.582964,17.782686,38.519997,149.16306,0.4,3.0,0.4,0.0,,,,33651.26,40562.12,14.98,70.916664,14.837001,17.237,15.959918,91.1383,0.40079167,2.3356676
A,2015-04-30,14.687,18.286999,16.032835,13.62393,18.011322,15.298907,19.862083,43.56,135.11853,1.7,6.0,1.7,0.0,,,,35432.676,40494.766,11.98,80.166664,13.187,16.637,14.570334,91.1863,0.42491665,1.77948
A,2015-05-01,12.187,20.036999,15.772415,11.46327,20.426088,15.360115,16.135872,30.960001,124.884125,0.0,0.0,0.0,0.0,,,,36220.973,40427.883,14.23,39.708332,11.987,15.237,13.299502,86.36509,0.43000004,2.399181
A,2015-05-02,14.237,23.937,17.920334,14.094292,24.698095,18.272615,12.313894,25.56,95.57209,0.0,0.0,0.0,0.0,,,,36392.812,40361.418,16.69,71.25,13.187,16.937,14.693249,83.57023,0.40770838,2.9930358
A,2015-05-03,15.887,25.637,20.241167,16.277346,25.266748,20.605469,21.542923,43.56,7.399476,0.0,0.0,0.0,0.0,,,,36000.0,40295.438,15.2,76.375,14.887,17.036999,16.116167,79.45306,0.38333336,3.2029092
A,2015-05-04,18.437,20.637,19.701582,17.837088,20.69412,19.387362,22.35481,57.6,339.5146,9.6,11.0,9.6,0.0,,,,2780.186,40229.992,3.77,96.583336,14.037001,17.737,16.016169,79.64426,0.40933335,1.5537652
A,2015-05-05,16.036999,18.536999,17.257832,15.497995,19.814718,17.30005,16.323528,35.28,135.35364,5.499999,14.0,5.499999,0.0,,,,2591.3782,40165.14,6.0,97.541664,15.237,17.587,16.093248,92.99833,0.46383342,1.1226995
A,2015-05-06,15.337001,18.937,16.693249,14.844036,19.281685,16.557108,15.034041,29.16,118.758606,0.8,5.0,0.8,0.0,,,,7183.92,40100.934,6.54,95.041664,14.137,15.637,14.75575,88.608925,0.4666666,1.3086567
A,2015-05-07,14.037001,20.137,16.032831,14.015842,20.047548,16.119965,17.902534,37.44,164.6892,0.1,1.0,0.1,0.0,,,,30662.477,40037.43,14.97,70.416664,13.237,15.437,14.28075,90.30929,0.45712498,2.3713753
A,2015-05-08,13.587001,16.536999,15.0286665,11.73582,15.323864,13.514946,22.38378,42.48,131.53972,0.2,1.0,0.2,0.0,,,,7863.378,39974.695,7.31,97.166664,12.087001,14.087001,12.836999,87.1485,0.46837497,1.3736292
A,2015-05-09,11.487,23.587,16.501583,10.818014,24.82881,16.40183,12.904882,24.84,98.313805,0.0,0.0,0.0,0.0,,,,36146.07,39912.777,17.29,20.416666,11.037001,15.987,13.178666,82.80251,0.451625,3.0180788
A,2015-05-10,13.437,23.437,17.764082,13.368814,25.007538,18.626055,11.384199,34.56,79.24908,10.3,7.0,10.3,0.0,,,,31595.883,39851.746,12.02,88.916664,13.087001,17.137,15.359916,87.185326,0.43937495,2.251883
A,2015-05-11,17.286999,21.487,18.889082,18.356136,20.911987,19.452166,20.49156,39.6,294.9024,10.800002,11.0,10.800002,0.0,,,,27292.53,39791.652,9.34,91.791664,15.687,17.887,16.8995,88.714355,0.47362506,1.7486348
A,2015-05-12,13.287001,19.487,16.441166,13.023653,18.837105,16.389542,15.629972,35.64,221.26662,0.4,4.0,0.4,0.0,,,,36000.0,39732.566,13.2,42.083332,12.037001,15.887,14.205749,87.20774,0.46945837,2.1493876
A,2015-05-13,14.837001,18.786999,16.226583,13.934341,17.259483,15.439258,18.79255,37.079998,147.37085,0.2,2.0,0.2,0.0,,,,30688.775,39674.55,10.62,99.458336,13.637,15.137,14.155749,88.07886,0.4779167,1.7983705
A,2015-05-14,14.387,18.837,16.176584,13.825851,17.816935,15.495257,19.211996,38.16,114.7024,0.0,0.0,0.0,0.0,,,,27775.398,39617.664,10.47,94.166664,13.837001,14.837001,14.301585,89.13761,0.46629167,1.7587637
A,2015-05-15,13.787001,20.387,16.286999,13.102047,19.756514,15.756828,13.363711,29.519999,100.80885,0.0,0.0,0.0,0.0,,,,27811.48,39561.97,12.46,90.916664,12.637,15.137,13.672416,85.894615,0.45304167,2.1918993
A,2015-05-16,12.737,21.536999,16.559916,12.517157,21.871983,16.536165,12.738099,25.199999,108.19429,0.0,0.0,0.0,0.0,,,,36000.0,39507.54,16.95,51.875,12.637,15.587001,13.759914,85.24674,0.434,2.845499
A,2015-05-17,13.737,21.587,17.384916,13.899794,21.912859,17.841534,11.246759,22.319998,99.368744,0.0,0.0,0.0,0.0,,,,36000.0,39454.43,13.47,96.125,13.437,16.536999,14.859916,86.60343,0.41783333,2.3704362
A,2015-05-18,15.937,21.337,17.945333,17.00122,22.360363,18.880709,12.43434,21.599998,124.631584,0.8,4.0,0.8,0.0,,,,22013.498,39402.715,10.38,96.833336,14.587001,16.737,15.853667,88.557274,0.41625002,1.9142667
A,2015-05-19,16.286999,20.137,17.436998,17.0949,20.980286,18.260113,12.261157,30.239998,129.91444,2.9,8.0,2.9,0.0,,,,21600.0,39352.46,8.56,92.125,15.737,17.286999,16.253664,92.986885,0.45270836,1.4904919
A,2015-05-20,15.087001,21.837,17.553667,15.532963,22.919893,18.12601,10.587918,22.68,116.608795,0.2,1.0,0.2,0.0,,,,32572.576,39303.652,13.29,71.291664,14.887,16.687,15.451581,88.60981,0.46558332,2.3208725
A,2015-05-21,15.537001,23.137,18.397415,16.061386,24.090519,19.210855,10.587918,23.759998,105.68317,0.0,0.0,0.0,0.0,,,,31053.748,39255.887,13.83,68.208336,14.887,17.437,15.989083,87.272804,0.44179165,2.4941587
A,2015-05-22,15.637,24.237,19.347414,16.94086,25.2175,20.731031,9.422101,17.64,86.44978,0.0,0.0,0.0,0.0,,,,33433.953,39209.13,14.11,49.791668,14.087001,17.737,16.15575,83.80169,0.42108324,2.6093493
A,2015-05-23,14.587001,25.087,19.6245,15.380243,25.13032,20.682032,11.753876,25.199999,341.45822,0.0,0.0,0.0,0.0,,,,33406.535,39163.426,15.53,68.291664,14.087001,17.937,15.734917,80.899605,0.40191662,3.0265315
A,2015-05-24,16.137,25.587,20.093248,15.301828,25.19739,19.919432,21.203358,45.36,324.7886,0.0,0.0,0.0,0.0,,,,35938.906,39118.824,16.08,42.5,13.337001,16.987,15.043251,73.79395,0.38125,3.3116603
A,2015-05-25,15.887,26.487,20.639082,16.560677,27.89996,22.042707,10.086427,25.919998,323.93552,0.0,0.0,0.0,0.0,,,,35908.895,39075.355,14.95,79.916664,14.737,19.437,16.666166,79.53295,0.36354163,2.8931565
A,2015-05-26,18.536999,23.637,20.334915,20.12891,25.655016,22.189112,11.983188,23.759998,132.85484,0.0,0.0,0.0,0.0,,,,29001.762,39033.08,9.91,93.166664,18.087,19.587,18.724499,91.13003,0.3577917,1.8741841
A,2015-05-27,18.437,26.587,21.44325,20.178967,26.678461,22.604044,17.974781,37.8,10.441356,0.1,1.0,0.1,0.0,,,,35148.773,38992.035,13.95,61.083332,15.837001,18.987,17.720333,81.60265,0.35616663,2.9521403
A,2015-05-28,17.137,19.987,18.701582,17.052738,20.677608,18.726694,20.696087,45.36,320.59772,7.8,10.0,7.8,0.0,,,,3944.4875,38952.26,3.88,79.333336,15.287001,17.786999,16.278666,85.99963,0.38400006,0.99504006
A,2015-05-29,15.087001,20.137,16.951584,16.056831,18.59999,17.172827,20.140705,41.760002,304.50854,2.6000001,11.0,2.6000001,0.0,,,,24763.773,38913.816,9.53,72.5,12.937,15.887,14.628667,86.75412,0.45266664,1.6813918
A,2015-05-30,11.837001,21.286999,16.341166,10.83917,20.195162,15.906583,12.413477,36.0,312.75162,0.0,0.0,0.0,0.0,,,,32314.37,38876.74,13.22,88.041664,10.237,15.187,12.232834,78.490364,0.43570828,2.4007103
A,2015-05-31,14.987,19.937,16.6995,15.06468,20.087845,17.462702,15.546833,33.12,53.35423,25.799997,18.0,25.799997,0.0,,,,6410.041,38841.082,5.98,98.958336,14.287001,16.786999,15.512001,92.899956,0.49183336,1.1403513
A,2015-06-01,14.837001,17.987,16.462,14.064163,18.99205,16.832579,15.072783,28.8,145.68712,0.6,4.0,0.6,0.0,,,,800.52704,38806.883,5.05,96.833336,14.187,16.587,15.416168,93.695946,0.49191675,0.964511
A,2015-06-02,14.037001,17.687,15.5995,13.255772,17.104906,15.067321,15.646544,33.48,122.25194,0.0,0.0,0.0,0.0,,,,3317.0532,38774.19,5.11,96.625,13.637,14.887,14.220333,91.70774,0.48625,0.99684685
A,2015-06-03,15.387,21.337,17.514084,15.251949,22.621117,17.986135,12.7279215,25.56,96.691154,0.2,2.0,0.2,0.0,,,,32885.5,38743.055,11.12,79.125,14.737,16.387,15.212002,87.18588,0.47362506,1.9679661
A,2015-06-04,13.237,23.487,17.459917,13.79595,25.44659,18.63007,9.504272,16.919998,102.27382,0.0,0.0,0.0,0.0,,,,33863.594,38713.523,14.16,31.958334,13.187,17.487,15.272416,88.68511,0.45695832,2.5289614
A,2015-06-05,14.737,23.737,18.641165,15.002314,24.700792,19.515036,10.296251,20.880001,93.70048,0.0,0.0,0.0,0.0,,,,35598.133,38685.64,15.02,49.375,13.237,17.637,15.464084,84.02836,0.43941665,2.6752508
A,2015-06-06,13.287001,24.937,18.8995,12.76973,24.378033,19.238531,16.434305,34.92,355.50162,0.0,0.0,0.0,0.0,,,,35573.406,38659.44,15.19,16.791666,12.187,17.137,14.839082,79.539604,0.42275,2.9587529
A,2015-06-07,14.787001,24.687,19.153667,14.302692,24.001612,19.092787,17.31746,36.36,326.7847,0.0,0.0,0.0,0.0,,,,35549.562,38634.99,14.42,11.458333,12.437,15.537001,14.191165,74.49568,0.40604165,2.9033306
A,2015-06-08,14.537001,24.737,19.582834,14.62635,24.69832,19.892256,10.464797,25.199999,316.26273,0.0,0.0,0.0,0.0,,,,35526.664,38612.32,15.29,6.5416665,12.687,15.787001,13.770332,70.918175,0.39141667,2.9892275
A,2015-06-09,14.137,24.437,19.11408,14.138798,24.730148,19.355124,8.39657,20.880001,314.7297,0.0,0.0,0.0,0.0,,,,35504.688,38591.445,15.31,3.7083333,11.737,15.037001,13.014084,69.69436,0.37766668,2.8889725
A,2015-06-10,14.637,24.387,19.101583,14.33889,23.445293,18.938812,15.281989,34.56,320.76428,0.0,0.0,0.0,0.0,,,,34995.805,38572.188,14.5,18.083334,11.737,14.387,12.89325,69.14317,0.36420834,2.972859
A,2015-06-11,13.887,25.437,19.04325,12.953253,24.116686,18.325418,19.406637,39.239998,322.69022,0.0,0.0,0.0,0.0,,,,35461.74,38554.527,15.19,0.16666667,10.787001,14.337001,12.8245,68.92407,0.3487083,3.314965
A,2015-06-12,15.837001,18.737,17.2745,15.947786,18.43136,17.108887,17.068707,36.36,163.47243,0.0,0.0,0.0,0.0,,,,7735.4785,38538.465,4.86,63.125,12.987,16.237,14.78075,85.692986,0.34708333,1.1016667
A,2015-06-13,14.937,26.087,19.53075,15.499313,24.657433,19.474533,21.313093,42.12,355.91443,0.0,0.0,0.0,0.0,,,,35420.25,38524.01,14.87,36.791668,13.787001,15.537001,15.045334,78.2781,0.352875,3.1404886
A,2015-06-14,15.687,26.286999,20.37033,14.510687,22.976994,18.810617,33.90313,70.2,326.0578,0.0,0.0,0.0,0.0,,,,35400.234,38511.184,14.91,20.583334,11.887,15.337001,13.66825,66.897095,0.33175004,3.9215121
A,2015-06-15,13.137,21.286999,16.382832,12.591003,20.348272,16.043552,22.065973,45.719997,302.24994,14.3,15.0,14.3,0.0,,,,0.0,38499.973,1.35,76.958336,11.687,16.187,14.25575,87.70822,0.411875,0.7600933
A,2015-06-16,10.687,16.187,13.172417,9.781189,15.037256,12.001029,14.24163,30.239998,114.57138,0.0,0.0,0.0,0.0,,,,19063.117,38490.4,7.6,96.041664,10.337001,12.487,11.520333,89.97999,0.46645835,1.2213749
A,2015-06-17,13.237,24.737,17.943249,12.755203,25.660694,18.585672,13.910169,28.8,33.012478,0.0,0.0,0.0,0.0,,,,35343.938,38482.46,12.75,50.125,12.537001,18.087,15.128667,85.008125,0.4418749,2.3525507
A,2015-06-18,15.987,25.887,19.770334,15.502672,25.436653,19.933966,27.07669,57.6,324.83777,6.8999996,3.0,6.8999996,0.0,,,,35326.656,38476.168,13.98,20.25,13.887,17.837,16.186998,81.14582,0.42645836,2.8630495
A,2015-06-19,12.637,16.536999,13.64325,9.967532,16.463392,11.533999,25.516865,50.76,161.15279,6.6,15.0,6.6,0.0,,,,0.0,38471.523,3.2,100.0,11.437,16.437,12.643249,93.708984,0.5008332,0.61608803
A,2015-06-20,11.837001,18.587,14.445333,9.528826,17.306704,12.536702,22.007162,45.36,110.04469,0.0,0.0,0.0,0.0,,,,31694.736,38468.53,10.92,62.625,11.187,13.387,11.978665,86.038635,0.48466662,1.7889749
A,2015-06-21,11.187,22.737,15.891167,10.492244,22.788094,15.827048,9.779817,21.599998,70.21708,0.0,0.0,0.0,0.0,,,,35280.234,38467.203,15.04,23.583334,10.437,15.337001,12.382833,81.87405,0.46124992,2.5475929
A,2015-06-22,12.887,23.837,17.262,13.019688,24.105461,17.761633,9.0,21.24,78.95505,0.0,0.0,0.0,0.0,,,,32816.047,38467.54,14.11,47.625,12.837001,16.036999,13.920333,83.37856,0.44350007,2.5609086
A,2015-06-23,13.687,22.987,17.626583,13.335695,23.365725,17.742002,15.192682,29.519999,267.93994,0.0,0.0,0.0,0.0,,,,35254.49,38469.54,13.27,35.416668,12.187,16.237,14.137,81.523964,0.43025002,2.460687
A,2015-06-24,12.537001,16.137,14.226583,10.418743,16.039158,12.523223,24.023088,45.0,147.93987,1.1,8.0,1.1,0.0,,,,1749.9946,38473.203,5.3,99.666664,11.237,15.837001,13.0494995,92.75762,0.45366672,0.90261424
A,2015-06-25,12.187,16.637,13.649501,10.115292,14.350658,11.632065,21.542923,42.12,115.83102,0.0,0.0,0.0,0.0,,,,16965.477,38478.547,6.92,84.666664,11.187,12.837001,11.712001,88.48712,0.4657916,1.2500224
A,2015-06-26,12.237,17.437,14.134915,10.598629,15.3407,12.399621,18.888851,38.88,109.568596,0.0,0.0,0.0,0.0,,,,31824.205,38485.56,9.65,74.25,10.837001,13.087001,11.889084,87.319145,0.45391667,1.6456031
A,2015-06-27,9.187,19.487,13.920333,7.353759,18.123789,12.6901045,13.276144,27.359999,93.34723,0.0,0.0,0.0,0.0,,,,35217.9,38494.242,15.37,17.25,8.837001,13.187,10.964084,84.31139,0.43725005,2.45134
A,2015-06-28,9.237,20.337,14.416167,7.7341785,18.957623,13.553452,10.028439,25.199999,51.94758,0.0,0.0,0.0,0.0,,,,35212.246,38504.605,15.47,30.416666,7.387,12.987,10.053667,78.39948,0.41979167,2.5693338
A,2015-06-29,9.637,22.987,15.56825,8.259514,21.828316,14.743201,13.397612,33.839996,31.352034,0.0,0.0,0.0,0.0,,,,35208.05,38516.664,12.98,40.166668,8.187,13.787001,11.134915,77.223274,0.40491667,2.4850552
A,2015-06-30,14.487,23.987,18.287,13.072634,21.204706,16.908663,26.178707,56.88,350.45554,0.0,0.0,0.0,0.0,,,,35204.87,38530.547,14.55,44.333332,11.437,14.387,12.366168,70.012375,0.38912502,3.222158
A,2015-07-01,15.487,20.637,17.366167,15.03792,20.602877,17.230698,16.92383,43.92,325.9891,11.1,9.0,11.1,0.0,,,,21949.445,38546.242,6.92,81.541664,12.637,15.787001,14.378667,82.81386,0.43770835,1.459158
A,2015-07-02,15.087001,19.337,16.414083,14.886921,20.110203,16.938818,12.413477,23.039999,120.16491,0.0,0.0,0.0,0.0,,,,3212.4602,38563.72,5.52,96.083336,14.687,15.937,15.228668,93.063194,0.45895836,1.0677615
A,2015-07-03,14.987,20.087,17.159916,15.895666,20.417034,17.733572,18.440998,53.28,3.1489131,16.7,20.0,16.7,0.0,,,,3816.5806,38582.92,4.47,99.833336,14.937,16.837,15.714084,91.620155,0.48175004,1.0544246
A,2015-07-04,11.237,20.437,17.19325,8.913879,20.721123,17.00337,19.130875,51.48,283.85733,9.900001,9.0,9.900001,0.0,,,,3136.6975,38603.83,5.71,99.125,10.137,17.137,14.866166,86.40826,0.48341668,1.2301593
A,2015-07-05,10.337001,13.887,11.822417,7.466036,11.551215,9.377389,18.171976,37.44,133.25052,1.9000001,4.0,1.9000001,0.0,,,,962.41327,38626.395,4.5,98.875,8.487,11.087001,9.6745,86.854195,0.49641666,0.944618
A,2015-07-06,12.487,20.036999,15.170334,10.863167,20.004477,14.259046,15.496736,32.760002,102.422455,0.0,0.0,0.0,0.0,,,,22258.152,38650.582,10.38,96.375,11.287001,15.137,12.916167,87.07801,0.4756666,1.8008419
A,2015-07-07,13.887,20.536999,16.632833,14.601196,20.937136,17.303156,14.386494,30.239998,353.71182,8.4,13.0,8.4,0.0,,,,12791.646,38676.344,6.23,93.25,13.537001,16.887,15.343251,92.39483,0.49016666,1.1866115
A,2015-07-08,14.887,19.737,17.097416,15.2567425,18.87962,16.966707,27.345785,50.039997,340.54187,10.1,14.0,10.1,0.0,,,,2350.1155,38703.65,4.85,99.375,14.137,16.987,15.38075,89.85847,0.4759167,1.1105565
A,2015-07-09,15.587001,20.837,17.576584,13.865633,17.973892,15.605699,30.192822,58.32,320.73538,0.2,1.0,0.2,0.0,,,,32099.67,38732.457,12.08,63.5,12.437,15.037001,13.95575,80.04958,0.45237496,2.4005609
A,2015-07-10,12.037001,22.737,16.389082,11.172755,23.197775,16.515451,9.227524,25.56,345.89313,0.0,0.0,0.0,0.0,,,,34939.68,38762.723,13.75,23.708334,11.037001,16.237,13.376583,83.826836,0.44166663,2.3809988
A,2015-07-11,14.137,24.937,18.545332,14.019314,24.273863,18.699911,17.713316,49.32,335.06107,0.7,2.0,0.7,0.0,,,,29816.23,38794.406,12.53,93.958336,13.037001,15.787001,14.655749,79.45152,0.43349996,2.5522733
A,2015-07-12,13.587001,26.087,19.49325,13.796494,25.863266,19.981121,16.24394,37.079998,359.75876,0.0,0.0,0.0,0.0,,,,35248.11,38827.477,14.88,41.375,12.887,17.087,14.899502,77.04511,0.42266667,3.0152233
A,2015-07-13,16.437,26.637,20.345331,15.842119,25.930307,20.052952,19.881649,42.12,7.14374,0.0,0.0,0.0,0.0,,,,35259.277,38861.883,14.31,74.125,13.187,15.437,14.332835,70.12532,0.40579164,3.2587814
A,2015-07-14,16.786999,26.637,20.695333,14.797598,25.792204,19.62278,21.578989,45.36,347.7248,0.0,0.0,0.0,0.0,,,,35356.99,38897.59,15.15,60.583332,9.987,16.637,13.022416,62.480774,0.38783333,3.8325589
A,2015-07-15,15.487,25.387,20.047415,15.854574,26.256683,20.681025,14.021525,24.84,124.30789,0.0,0.0,0.0,0.0,,,,35285.48,38934.56,13.91,82.958336,12.787001,17.887,14.770333,73.00388,0.374125,2.7464483
A,2015-07-16,15.387,24.887,18.959913,15.722576,26.325993,19.997206,11.525623,21.24,94.364006,0.0,0.0,0.0,0.0,,,,31028.42,38972.746,13.68,98.708336,14.637,17.937,16.04325,84.91187,0.36629167,2.5474217
A,2015-07-17,15.437,24.237,19.136997,16.5275,23.513426,19.858633,15.580141,32.039997,357.29715,0.0,0.0,0.0,0.0,,,,33089.766,39012.11,13.78,93.208336,13.337001,17.737,15.345334,81.2016,0.35779166,2.711475
A,2015-07-18,14.787001,23.487,18.330748,14.456627,24.108255,18.72972,9.957108,17.64,37.492702,0.0,0.0,0.0,0.0,,,,31304.312,39052.625,14.25,71.208336,11.937,16.387,13.524499,75.28566,0.34537503,2.6401474
A,2015-07-19,13.087001,24.337,18.3495,12.617115,23.03193,17.9312,14.154915,33.48,17.870975,0.0,0.0,0.0,0.0,,,,35580.965,39094.31,16.02,9.041667,9.737,16.187,12.672416,73.458336,0.33358338,3.2284622
A,2015-07-20,12.437,24.587,18.197416,10.659793,22.878166,17.048965,20.991426,45.0,348.52502,0.0,0.0,0.0,0.0,,,,35526.168,39137.54,15.86,34.583332,8.687,13.587001,11.557835,66.76861,0.31754166,3.3960288
A,2015-07-21,13.137,20.737,16.507833,11.4469185,20.02404,15.302005,21.897945,42.839996,319.3046,1.3,4.0,1.3,0.0,,,,13796.594,39182.32,5.25,65.333336,11.637,15.387,12.999499,80.42875,0.321625,1.4884205
A,2015-07-22,12.387,14.987,13.466167,10.286405,13.286816,11.630416,18.892282,35.64,130.24254,0.3,3.0,0.3,0.0,,,,200.9388,39228.586,4.09,99.0,11.287001,12.887,11.786999,89.64503,0.37212503,0.8317899
A,2015-07-23,13.787001,19.887,15.995332,12.607937,20.369959,15.752903,14.693999,29.519999,104.140366,2.1999998,9.0,2.1999998,0.0,,,,27697.082,39276.273,8.97,92.125,12.887,15.537001,13.972416,88.43906,0.411875,1.5950748
A,2015-07-24,12.987,24.337,17.762001,12.379992,23.783276,17.76592,16.992609,46.079998,4.5215354,3.4,4.0,3.4,0.0,,,,35533.688,39325.324,14.82,48.041668,11.637,16.036999,14.026584,80.91551,0.41966674,2.8236043
A,2015-07-25,13.987,17.137,15.468247,13.794243,19.250689,16.36366,10.799999,45.36,139.96979,17.7,19.0,17.7,0.0,,,,9643.326,39375.67,4.71,87.166664,13.787001,16.487,15.070331,97.49093,0.49216664,0.8310981
A,2015-07-26,12.237,20.587,15.472417,12.212616,19.699278,15.366428,12.7279215,30.239998,217.9422,0.0,0.0,0.0,0.0,,,,30887.521,39427.25,14.77,56.0,10.787001,13.637,12.584918,85.03559,0.4722917,2.5045774
A,2015-07-27,11.287001,21.437,14.947417,10.956514,21.32145,14.996563,7.0911775,18.0,101.88865,0.0,0.0,0.0,0.0,,,,33673.43,39480.004,14.46,48.875,10.837001,14.137,12.284917,86.20847,0.44912502,2.4202409
A,2015-07-28,11.687,22.337,15.805748,11.702712,21.829962,15.797217,7.5170207,20.16,82.26646,0.0,0.0,0.0,0.0,,,,35020.95,39533.875,17.18,41.25,8.387,13.637,11.724499,80.656334,0.4328333,2.9253247
A,2015-07-29,11.537001,21.786999,15.582831,11.569273,22.147272,15.82907,7.145796,15.119999,125.02979,0.0,0.0,0.0,0.0,,,,34070.566,39588.797,16.32,45.375,10.537001,14.137,12.3411665,83.83118,0.4169167,2.7731454
A,2015-07-30,11.487,22.887,15.957835,11.144047,23.959295,16.405315,8.217153,16.56,102.171455,0.0,0.0,0.0,0.0,,,,33840.68,39644.71,16.38,55.75,10.987,15.487,12.96825,85.02607,0.4035,2.8099325
A,2015-07-31,14.987,25.036999,18.503668,15.337688,25.715784,19.344957,9.746631,23.759998,65.80119,0.0,0.0,0.0,0.0,,,,32708.389,39701.56,16.45,56.75,12.937,16.536999,15.068249,83.30927,0.38987496,2.9773953
A,2015-08-01,14.337001,24.937,18.905752,14.822079,26.35949,19.88688,7.342588,16.919998,84.70595,0.0,0.0,0.0,0.0,,,,35432.066,39759.285,16.95,36.125,11.287001,16.737,14.405749,79.07071,0.37466666,3.0975287
A,2015-08-02,12.637,25.036999,18.955748,11.811598,24.30469,18.445177,14.007655,30.960001,11.673658,0.0,0.0,0.0,0.0,,,,36541.47,39817.83,17.71,1.2083334,10.387,14.137,11.9745,66.22244,0.3581667,3.5518312
A,2015-08-03,12.287001,25.587,18.941168,10.955867,24.396414,18.272608,16.981165,37.079998,325.71753,0.0,0.0,0.0,0.0,,,,36679.72,39877.133,17.87,0.0,9.587001,14.387,11.589082,65.05391,0.34,3.6457036
A,2015-08-04,15.937,25.937,19.762003,16.05901,26.952723,20.222971,10.703569,21.24,102.14905,0.0,0.0,0.0,0.0,,,,36624.902,39937.15,17.83,1.2916666,10.087001,17.036999,12.562,65.56632,0.3233333,3.3379705
A,2015-08-05,12.987,25.237,18.422415,12.296028,25.011019,18.332876,11.792404,25.919998,45.162346,0.0,0.0,0.0,0.0,,,,36568.207,39997.816,16.96,11.833333,10.587001,16.437,12.666168,72.208595,0.30991665,3.2497437
A,2015-08-06,15.637,26.036999,19.870333,15.642481,25.100948,19.844885,12.758432,31.319998,38.02384,0.0,0.0,0.0,0.0,,,,32928.668,40059.082,14.58,51.833332,9.737,16.237,13.357834,70.04011,0.29616666,3.14765
A,2015-08-07,13.587001,26.937,19.751585,12.48057,26.213898,19.313152,13.0447235,30.960001,14.129658,0.0,0.0,0.0,0.0,,,,36956.84,40120.89,18.12,4.0833335,9.337001,15.587001,11.814084,63.93281,0.2805833,3.7547765
A,2015-08-08,14.287001,26.536999,19.714083,13.332987,27.136639,19.864809,12.768586,27.0,101.6503,0.0,0.0,0.0,0.0,,,,37003.01,40183.277,18.17,0.5416667,11.187,17.536999,13.416165,69.56432,0.26424998,3.6149652
A,2015-08-09,14.487,24.637,18.720331,14.632965,26.399162,19.466368,12.768586,23.039999,103.37677,0.0,0.0,0.0,0.0,,,,36920.863,40246.742,16.55,44.333332,14.237,17.687,15.4869995,83.78537,0.25045827,3.0758212
